condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,compute_time_s,r_max_mm,known_z_max_mm,height_pattern,unknown_z_std_mm
3,43,8,known,3,100.0,300.0,150.0,1451.7406101647362,107.46793106167452,1447.7573840235814,1205.582998923583,59.58806418179127,1204.1094758786044,1.0,1.0,39.0,3871.3221152622227,65.11344220211568,75.56386627486252,0.043422100017778575,150000.0,7000.0,,0.0
3,44,8,known,3,100.0,300.0,150.0,1740.6553412604906,89.50623169159176,1738.3525682516322,1343.6107467227228,57.84878424009649,1342.3648374680915,1.0,1.0,39.0,4611.928494014164,54.94154207072727,97.35337578444569,0.032904300023801625,150000.0,7000.0,,0.0
3,45,8,known,3,100.0,300.0,150.0,1128.7325881775487,95.51017815620403,1124.6844275095827,818.5501451314889,81.71962363971795,814.460706975459,1.0,1.0,34.0,4261.220733365954,59.23429008994776,81.66830886688989,0.03163790004327893,150000.0,7000.0,,0.0
3,46,8,known,3,100.0,300.0,150.0,461.8455784989501,46.33872739904949,459.5150277434531,257.990612708157,43.609518546554725,254.27812752509396,1.0,1.0,40.0,4289.155401725287,58.78112485931005,70.12741623469577,0.02000899997074157,150000.0,7000.0,,0.0
3,47,8,known,3,100.0,300.0,150.0,352.46599998376183,50.2792065239853,348.8614087798644,279.7272593688167,48.96451405043461,275.4084530253094,1.0,1.0,38.0,4001.78177172321,63.18312332132888,71.35314048544771,0.026820800034329295,150000.0,7000.0,,0.0
3,48,8,known,3,100.0,300.0,150.0,618.0967362216319,59.8054771084297,615.1966191679427,597.9682977554883,46.02368800433151,596.1945196519977,1.0,1.0,23.0,4149.30059717898,60.83929890668238,83.04287690509918,0.01456849998794496,150000.0,7000.0,,0.0
3,49,8,known,3,100.0,300.0,150.0,1038.184242705575,37.21881141356659,1037.516882695944,599.23688474168,39.89289115123874,597.9075189947931,1.0,1.0,33.0,3724.5208781582382,67.64519298046332,76.31161545531322,0.020854500005953014,150000.0,7000.0,,0.0
3,50,8,known,3,100.0,300.0,150.0,1040.8381768735792,73.75255956568174,1038.2218791737278,981.5731756554121,63.69420029674831,979.5044400179145,1.0,1.0,22.0,4337.719912372491,58.53219211853716,84.66800720412309,0.011470699915662408,150000.0,7000.0,,0.0
3,51,8,known,3,100.0,300.0,150.0,1701.5483124113018,72.09484300068246,1700.0202919619685,1002.2556110040442,40.5178986923988,1001.4362733966864,1.0,1.0,31.0,3368.8883674935146,75.16218237222047,81.00121672186665,0.023380400030873716,150000.0,7000.0,,0.0
3,52,8,known,3,100.0,300.0,150.0,1084.6174960046058,85.01346717957004,1081.280640276801,923.9806248910826,63.81857922519566,921.7740417910416,1.0,1.0,34.0,4252.112181533666,59.51209370144738,83.80861863584035,0.031242400058545172,150000.0,7000.0,,0.0
3,53,8,known,3,100.0,300.0,150.0,2400.028843621803,171.11107729644488,2393.921354063884,1057.9291291112038,78.24750495503947,1055.0314545975873,1.0,1.0,36.0,5310.477291254202,47.55274858081361,69.08953458068032,0.05917240004055202,150000.0,7000.0,,0.0
3,54,8,known,3,100.0,300.0,150.0,1379.904735360667,98.31631397200393,1376.3978280561732,1231.2234362552263,55.95973537646051,1229.951079515248,1.0,1.0,26.0,3836.6488123829145,65.95447896780475,73.28793539644957,0.028932200046256185,150000.0,7000.0,,0.0
3,55,8,known,3,100.0,300.0,150.0,1513.4196697190798,89.63869028729356,1510.7627219044648,1230.102869561957,62.22517667910716,1228.5280204748344,1.0,1.0,29.0,3961.5331350376205,63.55799322259817,51.65330599837353,0.020862300065346062,150000.0,7000.0,,0.0
3,56,8,known,3,100.0,300.0,150.0,674.1984395921771,57.75160230988079,671.7203944939947,609.2447397221016,51.91455343321389,607.0288560034699,1.0,1.0,28.0,4277.152995678304,58.842058273505174,85.20212410525734,0.01938089996110648,150000.0,7000.0,,0.0
3,57,8,known,3,100.0,300.0,150.0,907.0162917285327,71.9945485170012,904.1544881516719,838.1181449726654,60.52510817719219,835.9298632137512,1.0,1.0,35.0,4268.2142834582055,59.39992333854934,82.95562291439778,0.038663099985569715,150000.0,7000.0,,0.0
3,58,8,known,3,100.0,300.0,150.0,1154.4776962106666,108.88024189769394,1149.3319120133172,893.5938589886979,81.02312993772736,889.913050380433,1.0,1.0,35.0,4324.079795821885,58.393389623050865,66.81951167221357,0.032471499987877905,150000.0,7000.0,,0.0
3,59,8,known,3,100.0,300.0,150.0,1297.9372399800714,114.28129610206346,1292.8963084054026,907.9880527862789,61.9794658422624,905.8702168724425,1.0,1.0,23.0,4707.8515109630935,53.349956252705454,49.12808668723221,0.020747300004586577,150000.0,7000.0,,0.0
3,60,8,known,3,100.0,300.0,150.0,673.4711941820611,75.9612429711039,669.1736239267776,666.9410851209328,49.83355356357113,665.0767083288318,1.0,1.0,38.0,4122.114971423235,61.197623510340186,93.93654728565465,0.027761999983340502,150000.0,7000.0,,0.0
3,61,8,known,3,100.0,300.0,150.0,1569.266724738906,110.49640572684191,1565.3717123080457,1206.1233627418458,80.49139123371044,1203.4345441647251,1.0,1.0,35.0,4164.248734033891,60.3371259912542,99.05060345916145,0.03402439993806183,150000.0,7000.0,,0.0
3,62,8,known,3,100.0,300.0,150.0,1046.4239158483783,131.67127823033476,1038.1067797431263,470.50465849818687,65.84249837383184,465.8748749142707,1.0,1.0,33.0,4603.08062336762,54.873346378772446,102.60579693221061,0.02222430007532239,150000.0,7000.0,,0.0
3,63,8,known,3,100.0,300.0,150.0,906.3178931908632,47.924464381655504,905.0499263751456,659.1069490767902,47.17139993374838,657.416785113983,1.0,1.0,28.0,4336.761287446709,58.24516154536575,60.441249237312604,0.02721550001297146,150000.0,7000.0,,0.0
