condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,compute_time_s,r_max_mm,known_z_max_mm
0,85,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,107.43809438282454,0.001588032999279676,150000.0,2900.0
0,86,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,88.86120919919964,0.0014784170016355347,150000.0,2900.0
0,87,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,60.49631623163854,0.0017510280013084412,150000.0,2900.0
0,88,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,73.69440840275715,0.0015114819980226457,150000.0,2900.0
0,89,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,105.929155737118,0.0015414489971590228,150000.0,2900.0
0,90,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,105.46065682966382,0.0016202679980779067,150000.0,2900.0
0,91,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,102.31033793694795,0.0026576780001050793,150000.0,2900.0
0,92,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,20.994748053365125,0.0008674580021761358,150000.0,2900.0
0,93,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,105.20549190042277,0.000663606002490269,150000.0,2900.0
0,94,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,79.42075471015328,0.000540946999535663,150000.0,2900.0
0,95,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,64.75319673694884,0.0005307320025167428,150000.0,2900.0
0,96,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,107.9180765495404,0.0006749109998054337,150000.0,2900.0
0,97,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,58.323324182453746,0.0006060329978936352,150000.0,2900.0
0,98,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,88.50808772731891,0.0006897270031913649,150000.0,2900.0
0,99,4,known,3,100.0,300.0,150.0,0.0,0.0,0.0,3.04283835273143e-11,2.5204656522966648e-11,1.7047340368650082e-11,1.0,1.0,0.0,0.0,inf,76.45200337929126,0.0006268969991651829,150000.0,2900.0
1,0,5,known,3,100.0,300.0,150.0,2277.7122951020465,61.95154430368202,2276.86962855088,818.0161487070451,33.705223396194164,817.3214651906061,1.0,1.0,16.0,2990.630398407787,52.348578436179636,98.94873026431132,0.008616887000243878,150000.0,2900.0
1,1,5,known,3,100.0,300.0,150.0,1048.4930648278917,32.17230845517971,1047.9993557063142,650.7469825027932,22.11828962695013,650.3709837473294,1.0,1.0,14.0,2906.6465231346024,54.120059346694525,33.033481999535326,0.01031904800038319,150000.0,2900.0
1,2,5,known,3,100.0,300.0,150.0,994.2759374594525,46.6860086149081,993.179267005953,615.5298919923919,30.35250519675573,614.7810775914029,1.0,1.0,12.0,2803.1789755325735,56.33868024310046,81.18203068194161,0.006229187998542329,150000.0,2900.0
1,3,5,known,3,100.0,300.0,150.0,1905.2610107509029,47.05696027110758,1904.6798055257464,1183.905167292598,25.551028339935467,1183.6294141718877,1.0,1.0,15.0,4382.211271961579,35.83200777978359,81.14408664564671,0.008319274998939363,150000.0,2900.0
1,4,5,known,3,100.0,300.0,150.0,2276.2337650569693,89.52805104617458,2274.472440207025,1405.6615177984802,38.45280394781609,1405.135468375942,1.0,1.0,8.0,5072.972185444777,31.255550603501735,49.26778584642669,0.007568902001366951,150000.0,2900.0
1,5,5,known,3,100.0,300.0,150.0,972.2219264246588,59.685609507637466,970.3881193824337,601.3751615535955,44.233557508804914,599.746177414853,1.0,1.0,17.0,2784.43474954086,56.873613004599946,98.87486140421652,0.011399036000511842,150000.0,2900.0
1,6,5,known,3,100.0,300.0,150.0,106.65075873929038,56.85217988062587,90.2342173595321,72.50900816036999,45.80226201069882,56.21128942751534,1.0,1.0,32.0,1063.7710680469113,146.95496134592454,139.56817496258276,0.014349337998282863,150000.0,2900.0
1,7,5,known,3,100.0,300.0,150.0,1381.9044326357446,47.22307998179325,1381.097332433653,857.5587247343249,41.04557017433112,856.5758737771134,1.0,1.0,17.0,3541.354874630577,44.46576686268424,73.9216850230201,0.005995048999466235,150000.0,2900.0
1,8,5,known,3,100.0,300.0,150.0,214.47783940338962,64.66179150412464,204.4984017409997,136.4649197878342,49.83765120601902,127.03890291940972,1.0,1.0,9.0,1397.3295211367804,112.39461338268535,92.813634090984,0.0031704280008852948,150000.0,2900.0
1,9,5,known,3,100.0,300.0,150.0,837.9676055446479,48.12700302588137,836.5844246231085,520.4815999318556,34.05632585796671,519.3662123556751,1.0,1.0,13.0,2630.4847350334835,59.76569901927115,64.87543888929098,0.005042212000262225,150000.0,2900.0
1,10,5,known,3,100.0,300.0,150.0,1633.2281682578327,36.78063411284126,1632.813962013154,615.0549976202584,30.86894711134304,614.2798696049654,1.0,1.0,15.0,2020.0370343704287,77.54477733994847,62.28850808990329,0.00985507199948188,150000.0,2900.0
1,11,5,known,3,100.0,300.0,150.0,1261.5459030634743,30.28043016217982,1261.182445598348,521.3402778056965,16.957110507081246,521.0644313957454,1.0,1.0,28.0,1385.586701035325,113.40172595446873,43.9726235300448,0.010782987999846227,150000.0,2900.0
