condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,tag_positionable,tag_total,rmse_tag_mm,rmse_tag_h_mm,rmse_tag_v_mm,rmse_tag_trueanchor_mm,delta_rmse_tag_mm,delta_rmse_tag_h_mm,delta_rmse_tag_v_mm,coverage,coverage_100mm,pdop_true,pdop_est,vdop_true,vdop_est,pdop_overconfidence,compute_time_s,r_max_mm,known_z_max_mm,height_pattern,unknown_z_std_mm
0,10,8,known,3,100.0,300.0,150.0,1649.8945599309993,68.44081181390105,1648.474420234709,984.9645615864824,40.06588674649436,984.1493343494515,1.0,1.0,29.0,1862.9434921065156,135.60337445360867,66.54946187344935,882.0,882.0,2675.6829095963203,123.9200204249009,2672.8117893416515,7079.859255813328,-4404.176346217007,-0.5828640873721156,-4405.9526589129855,0.05328798185941043,0.021541950113378686,11.543389083863035,11.200313665741646,11.5213209158884,11.16989552864224,2.3889356936318853,0.31684615300036967,150000.0,2900.0,H0,0.0
0,11,8,known,3,100.0,300.0,150.0,1288.822158909565,71.0682560077406,1286.8612436017838,1040.416085889325,45.994797686354765,1039.3989178188779,1.0,1.0,45.0,1644.6856013864208,153.74723873671684,72.7842685455869,882.0,882.0,2702.1453211169337,123.29442734120941,2699.3309950098264,6123.145629413333,-3421.0003082963995,-1.2523232941052242,-3422.547842888698,0.048752834467120185,0.011337868480725623,12.756131281927168,11.209771299533237,12.735895689116187,11.183133994986378,2.4105267171948888,0.36094435199993313,150000.0,2900.0,H0,0.0
0,12,8,known,3,100.0,300.0,150.0,722.5346654832629,45.55658502974003,721.0970395067773,538.8224269339578,37.88038897384344,537.4892407278406,1.0,1.0,77.0,996.4878581887458,253.45943950604686,61.52426546662811,882.0,882.0,5941.839591687477,145.2888572619322,5940.063036812011,6593.148670032822,-651.3090783453454,20.092177675153906,-651.8968520659546,0.022675736961451247,0.006802721088435374,11.835385726232309,12.526562006043697,11.813735224635211,12.504782232875343,4.743392152468262,0.36436367699934635,150000.0,2900.0,H0,0.0
0,13,8,known,3,100.0,300.0,150.0,1259.6962357569082,26.486977578521007,1259.4177410211748,1035.4711122513643,28.625852003583567,1035.0753522831787,1.0,1.0,99.0,876.558413890594,289.205913481818,93.56203528906465,882.0,882.0,3247.6319883671817,112.5151359535791,3245.6823436755367,5863.028074201082,-2615.3960858339,-3.4150125049007443,-2616.1994701747253,0.034013605442176874,0.003401360544217687,11.134234406956056,7.9995956403578194,11.11151874851566,7.964771698517595,4.059745185097777,0.3920143020004616,150000.0,2900.0,H0,0.0
0,14,8,known,3,100.0,300.0,150.0,1689.0196402983922,127.24739337490212,1684.2195362223426,1067.471981771322,79.38479323155791,1064.5160808885776,1.0,1.0,38.0,980.5929236636919,258.1373904130206,90.86154429729709,882.0,882.0,3159.8096104831775,124.829887582503,3157.342913537899,5845.988050575393,-2686.178440092215,5.737564192149662,-2687.431958600442,0.03854875283446712,0.015873015873015872,11.758183754129695,7.751627756552605,11.736606983182238,7.7158657417922445,4.076317529324248,0.29429727400201955,150000.0,2900.0,H0,0.0
0,15,8,known,3,100.0,300.0,150.0,1243.2254137865823,56.33207462697255,1241.9485202104954,916.1100024034175,34.40260332993355,915.4638154442332,1.0,1.0,82.0,1479.134532885018,170.31020842089384,83.87741095812922,882.0,882.0,2797.4366644010447,116.92581572217925,2794.991993718935,5751.983225635319,-2954.5465612342746,3.5007046798895516,-2955.872791004762,0.04421768707482993,0.011337868480725623,11.70127260555941,10.408215725013646,11.6778807536022,10.375327084537808,2.68771971902742,0.3278856979995908,150000.0,2900.0,H0,0.0
0,16,8,known,3,100.0,300.0,150.0,4096.77426594455,204.27665517894403,4091.678192900123,1554.2294216991725,65.07071067148568,1552.8666709953086,1.0,1.0,81.0,1652.3974786543988,151.8341046180228,64.57970512516843,882.0,882.0,4192.39789283811,197.18725679039963,4187.758025200705,6258.024559397156,-2065.6266665590456,78.87414756698657,-2069.1480308467944,0.030612244897959183,0.01020408163265306,11.647276453038428,5.050925312350234,11.625428298764549,4.987469036340576,8.300257148105315,0.3802484019979602,150000.0,2900.0,H0,0.0
0,17,8,known,3,100.0,300.0,150.0,1825.021333175893,53.489635424459934,1824.2372996540971,1585.929438587462,49.88999787780471,1585.1445272561411,1.0,1.0,40.0,1849.4628871883615,137.03827415283854,107.30014848302126,882.0,882.0,2331.902093274813,116.8251693528512,2328.9738625465793,5873.851992196193,-3541.9498989213803,1.904126584145331,-3543.7538154712042,0.046485260770975055,0.01473922902494331,11.676898484735162,8.979725765597582,11.655056708149363,8.947355365553044,2.596852235965393,0.28566882200175314,150000.0,2900.0,H0,0.0
0,18,8,known,3,100.0,300.0,150.0,2876.675991429674,98.87344371118742,2874.9763132583525,918.1207163109044,32.95262875963121,917.5291679162457,1.0,1.0,60.0,2703.0498400982265,93.38539567503267,91.06013365847154,882.0,882.0,2698.1690325353466,160.19609565770546,2693.4092409191653,5903.248944385509,-3205.0799118501627,42.09355142132726,-3208.6581840119934,0.03968253968253968,0.012471655328798186,11.495674006791731,9.221542977721562,11.472289863283187,9.187363668778252,2.925940961348753,0.33968253600323806,150000.0,2900.0,H0,0.0
0,19,8,known,3,100.0,300.0,150.0,2451.179085203294,144.67765232006494,2446.905655038055,1099.6980658960756,89.1557654812528,1096.0780472288557,1.0,1.0,64.0,2418.7090285109484,104.2209200563582,65.37143953849336,882.0,882.0,2811.297930040531,150.08166200057096,2807.2890029673326,5909.5753812294615,-3098.2774511889306,34.48187953559011,-3101.1556211894676,0.048752834467120185,0.011337868480725623,11.522114542073885,9.708933652861127,11.499988297894946,9.669620407770955,2.8955784749976834,0.36746982600016054,150000.0,2900.0,H0,0.0
